,sentence,prediction,gold
2720,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] has been able [SEP]","['_', '_', '_', '_', '_', 'ARG1', '_', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG2']","['_', '_', 'ARGM-MNR', '_', '_', 'ARG1', '_', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG2']"
2721,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] been able to [SEP]","['_', '_', '_', '_', '_', 'ARG1', '_', '_', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', 'ARGM-MNR', '_', '_', 'ARG1', '_', '_', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
2722,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] successfully transport civilians [SEP]","['_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', 'ARGM-ADV', 'V', 'ARG1', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', 'V', 'ARG1']","['_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', 'ARGM-MNR', 'V', 'ARG1', '_', '_', 'ARG3', '_', '_', '_', '_', 'ARGM-MNR', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MNR', 'V', 'ARG1']"
2723,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] would come to [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'ARGM-MOD', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']","['ARGM-DIS', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'ARGM-MOD', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']"
2724,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] no surprise if [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'V', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'V', '_']"
2725,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] america was able [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG2']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
2726,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] was able to [SEP]","['_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
2727,"[CLS] but seeing how the private sector has been able to successfully transport civilians to the iss ( at about a fifth of the cost ), it would come to no surprise if corporate america was able to out perform their bureaucratic friends in government. [SEP] out perform their [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', '_', '_', '_', '_', 'V', '_', '_', '_', 'ARG1', '_', 'ARGM-LOC', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', 'ARGM-EXT', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', 'ARGM-EXT', 'V', '_']"
2728,[CLS] posted by hidden nook to hidden nook at 11 / 16 / 2005 08 : 36 : 00 am [SEP] _ posted by [SEP],"['V', '_', '_', 'ARG0', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['V', '_', '_', 'ARG0', 'ARG0', '_', '_', 'ARG2', 'ARG2', '_', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
2729,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] author is semi - objective [SEP],"['ARGM-ADV', '_', 'ARG1', 'V', 'ARG2', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', 'ARG2', 'ARG2']","['ARGM-ADV', '_', 'ARG1', 'V', 'ARG2', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', 'ARG2', 'ARG2']"
2730,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] blogger is ) [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_']"
2731,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] ( see source [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
2732,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] abbas has demanded [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
2733,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] has demanded that [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
2734,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] israel leave all [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
2735,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] it occupies before [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'R-ARG1', 'ARG0', 'V', '_', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'R-ARG1', 'ARG0', 'V', '_', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
2736,[CLS] normally this author is semi - objective ( what blogger is ) but on the seattlepi. com ( see source link ) palestinian leader mahmoud abbas has demanded that israel leave all the land that it occupies before the 1967 border ( which includes east jerusalem by the way ). [SEP] which includes east [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'R-ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', 'R-ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', 'R-ARG2', 'V', '_', 'ARG1', '_', '_', 'ARGM-ADV', '_', '_', 'R-ARG2', 'V', '_']"
2737,[CLS] one thing is certain for sure. [SEP] thing is certain [SEP],"['_', 'ARG1', 'V', 'ARG2', '_', 'ARGM-ADV', '_', 'ARG1', 'V', 'ARG2']","['_', 'ARG1', 'V', 'ARG2', '_', 'ARGM-EXT', '_', 'ARG1', 'V', 'ARG2']"
2738,[CLS] one thing is certain for sure. [SEP] is certain for [SEP],"['_', 'ARG1', '_', 'V', '_', 'ARG2', '_', '_', 'V', '_']","['_', 'ARG1', '_', 'V', '_', 'ARGM-ADV', '_', '_', 'V', '_']"
2739,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] abbas keeps up [SEP]","['_', 'ARG0', 'V', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', 'ARG0', 'V', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
2740,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] macho talk "" [SEP]","['_', '_', 'ARGM-ADV', '_', '_', '_', 'ARG1', 'ARG0', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', 'ARGM-ADJ', 'ARGM-ADJ', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADJ', 'ARGM-ADJ', 'V', '_']"
2741,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] will kill potential [SEP]","['_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']","['_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']"
2742,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] peace talks and [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADJ', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADJ', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
2743,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] well allow hamas [SEP]","['_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'ARGM-ADV', 'ARGM-ADV', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARGM-ADV', 'V', 'ARG1']","['_', '_', 'ARGM-ADV', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'ARGM-ADV', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', 'V', '_']"
2744,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] which has probably [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
2745,"[CLS] if abbas keeps up this "" macho talk "" he will kill potential peace talks and might as well allow hamas ( which has probably done a better job at providing for the palestinians ) rule the west bank. [SEP] probably done a [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'ARG0', '_', 'ARGM-ADV', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'R-ARG0', '_', 'ARGM-ADV', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', 'V', '_']"
